folioviv,tipo_viv,mat_pared,mat_techos,mat_pisos,antiguedad,antigua_ne,cocina,cocina_dor,cuart_dorm,num_cuarto,disp_agua,dotac_agua,excusado,uso_compar,sanit_agua,biodigest,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,focos_inca,focos_ahor,combustible,estufa_chi,eli_basura,tenencia,renta,estim_pago,pago_viv,pago_mesp,tipo_adqui,viv_usada,tipo_finan,num_dueno1,hog_dueno1,num_dueno2,hog_dueno2,escrituras,lavadero,fregadero,regadera,tinaco_azo,cisterna,pileta,calent_sol,calent_gas,medidor_luz,bomba_agua,tanque_gas,aire_acond,calefacc,tot_resid,tot_hom,tot_muj,tot_hog,ubica_geo,ageb,tam_loc,est_socio,est_dis,upm,factor
2402015704,1,8,10,3,13, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,5,3, ,1,3, ,1500,1600,1,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,5,3,2,1,240280000,000-0,1,4,377,0059730,506
2402015705,1,8,10,3,10, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,1,3, ,1500,1600,1,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,3,1,2,1,240280000,000-0,1,4,377,0059730,506
2402021801,1,8,10,2, ,1,1,2,1,4,1,1,1,2,1,2,1,0,0,1,1,0,5,3, ,1,1,1300, , ,1, , , , , , , , ,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,0,1,240280000,000-0,1,2,375,0059740,646
2402021804,1,8,10,2,13, ,1,2,2,4,1,2,1,2,1,2,1,0,0,1,1,0,7,3, ,1,3, ,1500,1800,1,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,5,3,2,1,240280000,000-0,1,2,375,0059740,646
2402021805,1,8,10,2,6, ,1,2,1,4,1,1,1,2,1,2,1,0,0,1,1,0,17,3, ,1,3, ,1500,1900,1,1,1,1,01,1, , ,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,0,1,240280000,000-0,1,2,375,0059740,646
2402028001,1,8,10,2,10, ,1,2,5,8,1,2,1,2,1,2,2,0,0,1,1,0,7,3, ,1,5, ,1500, , , , , , , , , , ,2,1,1,1,1,2,2,2,1,1,2,2,2,4,2,2,1,240280000,000-0,1,2,375,0059750,480
2402028002,1,8,10,2,10, ,1,2,4,5,1,1,1,2,1,2,1,0,0,1,1,0,8,3, ,1,3, ,1000,1600,1,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,4,2,2,1,240280000,000-0,1,2,375,0059750,480
2402028003,1,8,10,2,10, ,1,2,1,3,1,2,1,2,2,2,0,1,0,1,1,4,0,3, ,1,4, ,800, , ,2, ,5,01,1, , ,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,1,4,1,240280000,000-0,1,2,375,0059750,480
2402028004,1,8,10,2,13, ,1,2,2,4,1,2,1,2,1,2,1,0,0,1,1,0,7,3, ,1,1,1200, , ,1, , , , , , , , ,1,1,1,1,1,2,2,2,1,1,2,2,2,8,2,6,1,240280000,000-0,1,2,375,0059750,480
2402028005,1,8,10,2, ,1,1,2,2,4,1,1,1,2,2,2,1,0,0,1,1,0,4,3, ,1,1,1000, , ,1, , , , , , , , ,1,1,1,1,1,2,2,2,1,1,2,2,2,4,2,2,1,240280000,000-0,1,2,375,0059750,480
2402028006,1,8,10,3,14, ,1,2,1,2,1,2,1,2,1,2,1,0,0,1,1,0,5,3, ,1,4, ,2000, , ,1,2,2,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,240280000,000-0,1,2,375,0059750,480
2402041501,1,8,10,2,4, ,1,2,2,4,1,2,1,2,1,2,1,0,0,1,1,0,8,3, ,1,3, ,1500,3000,1,1,2,1,01,1, , ,1,1,1,1,1,1,2,1,2,1,1,2,2,2,4,2,2,1,240280000,000-0,1,2,375,0059760,491
2402041502,1,8,10,3,3, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,1,8,3, ,1,3, ,1500,1000,1,1,2,1,02,1, , ,1,1,1,1,1,1,2,1,2,1,1,2,2,2,4,2,2,1,240280000,000-0,1,2,375,0059760,491
2402041503,1,8,10,2,4, ,1,2,3,5,1,3,1,2,1,2,1,0,0,1,1,1,5,4, ,1,3, ,1500,1500,1,1,2,1,01,1, , ,1,1,1,1,1,1,2,1,2,1,1,2,2,2,5,2,3,1,240280000,000-0,1,2,375,0059760,491
2402041504,1,8,10,3,4, ,1,2,1,4,1,1,1,2,1,2,1,0,0,1,1,1,5,4, ,1,3, ,2000,4500,2,1,2,1,01,1, , ,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,240280000,000-0,1,2,375,0059760,491
2402041505,1,8,10,2,25, ,1,2,2,4,1,2,1,2,1,2,0,1,0,1,1,3,2,3, ,1,2, ,1500, , , , , , , , , , ,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,0,1,240280000,000-0,1,2,375,0059760,491
2402041506,1,8,10,2,34, ,1,2,5,7,2,2,1,2,1,2,2,0,0,1,1,0,5,4, ,1,4, ,1500, , ,2, ,5,01,1, , ,1,2,2,1,1,2,1,2,1,1,1,2,2,2,7,4,3,1,240280000,000-0,1,2,375,0059760,491
2402092401,1,8,10,2, ,1,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,1,1,1400, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,4,1,3,1,240280000,000-0,1,4,377,0059770,501
2402092402,1,8,10,3,12, ,1,2,2,3,1,2,1,2,1,2,1,0,0,1,1,0,10,3, ,1,2, ,1200, , , , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,4,2,2,1,240280000,000-0,1,4,377,0059770,501
2402092403,1,8,10,2,15, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,9,3, ,1,3, ,1500,3000,1,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,240280000,000-0,1,4,377,0059770,501
2402092404,1,8,10,3,14, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,4,4,3, ,1,4, ,1400, , ,1,2,1,01,1, , ,3,1,1,1,1,1,2,2,1,1,1,2,2,2,6,5,1,1,240280000,000-0,1,4,377,0059770,501
2402092405,1,8,10,3, ,1,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,3,3,3, ,1,2, ,1500, , , , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,240280000,000-0,1,4,377,0059770,501
2402092406,1,8,10,3, ,1,1,2,2,3,1,2,1,2,1,2,1,0,0,1,1,2,8,3, ,1,1,1400, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,3,2,1,1,240280000,000-0,1,4,377,0059770,501
2402118601,1,8,10,3,16, ,1,2,4,7,1,2,1,2,1,2,5,1,0,1,1,0,75,3, ,1,4, ,12000, , ,1,1,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,1,2,1,5,1,4,1,240280000,000-0,1,4,377,0059780,615
2402118602,1,8,10,3,30, ,1,2,3,5,1,2,1,2,1,2,1,0,0,1,1,1,9,3, ,1,3, ,4500,6000,1,1,1,2,01,1, , ,3,1,1,1,1,1,1,2,1,1,1,1,2,2,3,2,1,1,240280000,000-0,1,4,377,0059780,615
2402118603,1,8,10,3,25, ,1,2,3,5,1,2,1,2,1,2,1,0,0,1,1,0,8,3, ,1,4, ,5000, , ,1,1,5,01,1, , ,3,2,1,1,1,1,2,2,1,1,1,2,2,2,4,2,2,1,240280000,000-0,1,4,377,0059780,615
2402120903,1,8,10,3,40, ,1,2,3,6,1,3,1,2,1,2,2,1,0,1,1,0,50,3, ,1,4, ,8000, , ,1,2,5,01,1, , ,1,2,1,1,1,1,2,2,2,1,1,1,2,2,4,2,2,1,240280000,000-0,1,4,377,0059790,623
2402120904,1,8,10,3,28, ,1,2,2,6,1,2,1,2,1,2,2,0,0,1,1,0,20,3, ,1,4, ,8000, , ,1,2,3,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,1,2,2,3,2,1,1,240280000,000-0,1,4,377,0059790,623
2402120905,1,8,10,3,20, ,1,2,2,6,1,2,1,2,1,2,2,1,0,1,1,0,30,3, ,1,1,8000, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,1,2,2,3,2,1,1,240280000,000-0,1,4,377,0059790,623
2402137201,1,8,10,3,12, ,1,2,3,5,1,1,1,2,1,2,2,0,0,1,1,4,2,3, ,1,3, ,3000,1700,1,2, ,1,01,1, , ,1,1,2,1,1,1,2,2,1,1,1,2,2,2,3,2,1,1,240280000,000-0,1,4,377,0059800,467
2402137202,1,8,10,3,50, ,1,2,3,6,1,1,1,2,1,2,2,0,0,1,1,0,12,3, ,1,4, ,3000, , ,1,1,1,01,1, , ,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,1,1,1,240280000,000-0,1,4,377,0059800,467
2402137203,1,8,10,2,60, ,1,2,3,4,1,1,1,2,1,2,0,1,1,1,1,0,6,3, ,1,2, ,1500, , , , , , , , , , ,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,1,1,240280000,000-0,1,4,377,0059800,467
2402137204,1,8,10,3,40, ,1,2,4,5,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,1,1,2000, , ,1, , , , , , , , ,1,1,1,1,2,2,2,1,1,2,1,2,2,6,1,5,1,240280000,000-0,1,4,377,0059800,467
2402166301,1,8,10,3,24, ,1,2,2,5,1,1,1,2,1,2,1,0,0,1,1,2,7,3, ,1,2, ,1500, , , , , , , , , , ,1,1,1,1,2,2,2,2,1,1,2,2,2,2,0,2,1,240280000,000-0,1,3,376,0059810,450
2402166302,1,8,10,3,20, ,1,2,3,5,1,1,1,2,1,2,1,0,0,1,1,6,2,4, ,1,4, ,1500, , ,1,1,1,01,1, , ,2,1,1,1,1,2,2,2,2,1,1,2,2,2,4,2,2,1,240280000,000-0,1,3,376,0059810,450
2402166303,1,8,10,3,20, ,1,2,3,5,1,1,1,2,1,2,1,0,0,1,1,4,3,3, ,1,3, ,1600,1300,1,2, ,1,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,5,3,2,1,240280000,000-0,1,3,376,0059810,450
2402166304,1,8,10,3,22, ,1,2,3,6,1,1,1,2,1,2,1,0,0,1,1,10,0,3, ,1,3, ,2000,2000,1,1,2,1,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,5,1,4,1,240280000,000-0,1,3,376,0059810,450
2402166305,1,8,10,3,17, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,8,0,4, ,1,3, ,1000,2000,1,1,2,1,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,1,2,1,240280000,000-0,1,3,376,0059810,450
2402196701,1,8,10,2,16, ,1,2,2,4,1,2,1,2,1,2,1,0,0,1,1,1,10,4, ,1,3, ,2000,1800,1,1,2,1,01,1, , ,1,2,1,1,1,1,2,2,1,1,2,2,2,2,5,1,4,1,240280000,000-0,1,3,376,0059820,484
2402196702,1,8,10,3,10, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,9,3, ,1,1,1700, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,1,2,2,3,2,1,1,240280000,000-0,1,3,376,0059820,484
2402196703,1,8,10,3, ,1,1,2,3,5,1,1,1,2,1,2,2,0,0,1,1,2,5,4, ,1,1,1711, , ,2, , , , , , , , ,1,1,1,1,1,2,2,2,1,1,2,2,2,3,1,2,1,240280000,000-0,1,3,376,0059820,484
2402196704,1,8,10,3,18, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,5,4,3, ,1,3, ,1500,1600,1,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,2,2,2,2,5,1,4,1,240280000,000-0,1,3,376,0059820,484
2402196705,1,8,10,3,19, ,1,2,3,4,1,1,1,2,1,2,2,0,0,1,1,2,7,3, ,1,3, ,2500,2550,1,1,2,2,02,1, , ,1,2,1,1,1,1,2,2,1,1,1,2,2,2,6,4,2,1,240280000,000-0,1,3,376,0059820,484
2402196706,1,8,10,2, ,1,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,5,3, ,1,3, ,1200,3000,1,1,1,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,3,1,2,1,240280000,000-0,1,3,376,0059820,484
2402198801,1,8,10,3,15, ,1,2,3,7,1,1,1,2,1,2,1,0,0,1,1,0,9,3, ,1,3, ,1000,2500,1,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,2,2,2,2,3,2,1,1,240280000,000-0,1,3,376,0059830,455
2402198802,1,8,10,2,10, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,1,7,3, ,1,1,1350, , ,1, , , , , , , , ,1,1,1,1,1,2,2,2,1,2,2,2,2,6,4,2,1,240280000,000-0,1,3,376,0059830,455
2402198803,1,8,10,3,15, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,4,3, ,1,3, ,1500,2000,1,1,2,1,01,1, , ,4,1,1,1,1,2,2,2,1,1,1,2,2,2,3,2,1,1,240280000,000-0,1,3,376,0059830,455
2402198804,1,8,10,3, ,1,1,2,3,5,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,1,3, ,2000,2000,1,1,2,1,01,1, , ,4,2,1,1,1,2,2,2,1,1,2,2,2,2,4,2,2,1,240280000,000-0,1,3,376,0059830,455
2402198805,1,8,10,3,13, ,1,2,2,5,1,1,1,2,1,2,1,0,0,1,1,0,11,4, ,1,3, ,2042,2042,1,1,2,3,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,4,2,2,1,240280000,000-0,1,3,376,0059830,455
2402198806,1,8,10,3,12, ,1,2,5,7,1,1,1,2,1,2,2,0,0,1,1,0,14,4, ,1,3, ,2200,2200,1,1,2,1,02,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,6,5,1,1,240280000,000-0,1,3,376,0059830,455
2402207001,1,7,10,2,39, ,1,2,2,4,6, ,1,2,2,2,0,1,0,1,1,3,4,1,1,1,4, ,1500, , ,3, ,5,01,1, , ,3,1,1,2,1,1,2,2,2,1,2,2,2,2,6,2,4,2,240280000,000-0,1,1,375,0059840,622
2402207003,1,8,10,2,18, ,1,2,2,3,6, ,1,2,2,2,1,0,0,1,1,1,6,3, ,1,4, ,1200, , ,2, ,5,01,1, , ,3,1,2,1,2,2,1,2,2,1,2,2,2,2,7,3,4,1,240280000,000-0,1,1,375,0059840,622
2402207004,1,8,10,3,2, ,1,2,1,3,6, ,1,2,2,2,1,0,0,1,1,2,6,3, ,1,4, ,1000, , ,2, ,5,01,1, , ,3,1,1,1,1,2,2,2,1,1,2,2,2,1,3,2,1,1,240280000,000-0,1,1,375,0059840,622
2402207005,1,8,10,3,40, ,1,2,5,7,6, ,1,2,2,2,2,1,1,1,1,0,11,3, ,1,4, ,2000, , ,3, ,5,01,1, , ,3,2,1,1,1,1,2,2,2,1,1,2,2,2,5,3,2,1,240280000,000-0,1,1,375,0059840,622
2402207006,1,8,10,2,12, ,1,2,2,3,6, ,1,2,2,2,1,0,0,1,1,4,0,3, ,4,2, ,1000, , , , , , , , , , ,1,1,1,2,1,2,2,2,1,2,2,2,2,4,2,2,1,240280000,000-0,1,1,375,0059840,622
2402253503,1,8,10,3,20, ,1,2,3,6,1,2,1,2,1,2,1,0,0,1,1,6,0,3, ,1,4, ,1500, , ,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,2,1,1,2,2,2,6,3,3,1,240280000,000-0,1,4,377,0059850,539
2402253505,1,8,10,3,20, ,1,2,1,4,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,1,1,1500, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,1,0,1,1,240280000,000-0,1,4,377,0059850,539
2402253506,1,8,10,3,30, ,1,2,2,4,1,1,1,2,1,2,2,0,0,1,1,0,12,4, ,1,4, ,2800, , ,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,3,2,1,1,240280000,000-0,1,4,377,0059850,539
2402274402,1,8,10,3,22, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,1,7,4, ,1,3, ,1500,2500,1,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,2,2,2,2,4,4,0,1,240280000,000-0,1,4,377,0059860,531
2402274403,1,8,10,3,25, ,1,2,2,6,1,2,1,2,1,2,1,0,0,1,1,0,10,4, ,1,3, ,2500,2200,1,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,240280000,000-0,1,4,377,0059860,531
2402274405,1,8,10,3,19, ,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,0,6,4, ,1,3, ,2500,600,1,1,1,1,02,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,240280000,000-0,1,4,377,0059860,531
2402274406,1,8,10,3, ,1,1,2,3,5,1,1,1,2,1,2,1,0,0,1,1,0,7,4, ,1,4, ,2500, , ,1,1,4,04,1, , ,2,1,1,1,1,1,2,2,1,1,1,2,2,2,5,2,3,1,240280000,000-0,1,4,377,0059860,531
2402340601,1,8,10,3,5, ,1,2,4,6,1,2,1,2,1,2,1,0,0,1,1,7,2,3, ,1,1,5000, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,7,3,4,1,240280000,000-0,1,4,377,0059870,482
2402340602,1,8,10,3,12, ,1,2,3,6,1,2,1,2,1,2,1,0,0,1,1,0,9,3, ,1,3, ,3500,2800,1,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,4,2,2,1,240280000,000-0,1,4,377,0059870,482
2402367901,1,8,10,3,10, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,5,4,3, ,1,3, ,1000,840,1,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,2,2,2,2,3,1,2,1,240280000,000-0,1,2,375,0059880,504
2402367902,1,8,10,3,9, ,1,2,1,4,1,1,1,2,1,2,1,0,0,1,1,0,6,4, ,1,3, ,1500,1000,1,1,2,1,02,1, , ,1,1,1,1,1,1,2,2,1,1,2,2,2,2,3,1,2,1,240280000,000-0,1,2,375,0059880,504
2402367904,1,8,10,3, ,1,1,2,1,4,1,1,1,2,1,2,1,0,0,1,1,7,0,5, ,1,1,1150, , ,1, , , , , , , , ,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,0,1,240280000,000-0,1,2,375,0059880,504
2402367905,1,8,10,3,10, ,1,2,1,4,1,1,1,2,1,2,1,0,0,1,1,6,4,3, ,1,1,1000, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,3,1,2,1,240280000,000-0,1,2,375,0059880,504
2402367906,1,8,10,3,4, ,1,2,3,6,6, ,1,2,1,2,1,0,0,2,2,0,12,3, ,1,4, ,1000, , ,2, ,5,01,1, , ,1,2,1,1,1,2,1,2,2,2,1,2,2,2,3,1,2,1,240280000,000-0,1,2,375,0059880,504
2402413201,1,8,10,3,8, ,1,2,3,6,1,1,1,2,1,2,2,0,0,1,1,0,8,3, ,1,4, ,2000, , ,1,2,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,5,2,3,1,240280000,000-0,1,4,377,0059890,512
2402413203,1,8,10,3,3, ,1,2,3,6,1,1,1,2,1,2,2,0,0,1,1,0,8,3, ,1,4, ,2000, , ,2, ,5,01,1, , ,1,2,2,1,1,1,2,2,1,1,1,1,2,2,4,2,2,1,240280000,000-0,1,4,377,0059890,512
2402413204,1,8,10,3,8, ,1,2,2,5,1,1,1,2,1,2,2,1,0,1,1,0,7,3, ,1,2, ,2300, , , , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,5,4,1,1,240280000,000-0,1,4,377,0059890,512
2402413206,1,8,10,3, ,1,1,2,3,6,1,2,1,2,1,2,1,0,0,1,1,0,9,3, ,1,4, ,2300, , ,1,1,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,2,2,2,2,4,2,2,1,240280000,000-0,1,4,377,0059890,512
2402482301,1,8,03,2, ,1,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,4,3, ,1,4, ,1200, , ,1,2,5,01,1, , ,3,1,2,1,2,2,1,2,1,1,1,2,2,2,5,2,3,1,240350000,000-0,1,2,375,0059900,495
2402482302,1,8,03,1,30, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,2,2,3, ,1,2, ,1000, , , , , , , , , , ,1,1,1,2,2,2,2,2,1,2,2,2,2,4,3,1,1,240350000,000-0,1,2,375,0059900,495
2402482304,1,8,10,2,26, ,1,2,1,5,1,1,1,2,1,2,1,0,0,1,1,0,12,3, ,1,4, ,2000, , ,1,1,2,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,240350000,000-0,1,2,375,0059900,495
2402482305,1,8,10,2,30, ,1,2,4,7,1,1,1,2,1,2,0,2,0,1,1,0,7,3, ,1,4, ,1200, , ,1,2,3,01,1, , ,1,2,1,2,1,2,1,2,2,1,1,2,2,2,12,3,9,1,240350000,000-0,1,2,375,0059900,495
2402482306,1,8,10,2,25, ,1,2,5,8,1,1,1,1,1,2,1,0,0,1,1,5,1,3, ,1,2, ,1000, , , , , , , , , , ,1,1,1,2,2,2,2,2,1,2,2,2,2,8,4,4,2,240350000,000-0,1,2,375,0059900,495
2402493701,1,8,10,3, ,1,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,5,3, ,1,3, ,1200,1200,1,1,1,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,4,3,1,1,240350000,000-0,1,2,375,0059910,492
2402493703,1,8,10,2, ,1,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,9,5, ,1,1,1200, , ,1, , , , , , , , ,1,1,1,1,1,1,2,1,1,1,2,2,2,4,2,2,1,240350000,000-0,1,2,375,0059910,492
2402493705,1,8,10,3, ,1,1,2,2,5,1,1,1,2,2,2,1,1,0,1,1,4,2,3, ,1,1,1700, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,3,1,2,1,240350000,000-0,1,2,375,0059910,492
2402493706,1,8,10,3, ,1,1,2,1,2,1,1,1,2,1,2,1,0,0,1,1,0,4,3, ,1,2, ,1200, , , , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,4,3,1,1,240350000,000-0,1,2,375,0059910,492
2402512804,1,8,10,3,30, ,1,2,3,4,1,1,1,2,1,2,1,0,0,1,1,0,5,4, ,1,4, ,1500, , ,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,2,1,1,2,2,2,7,3,4,1,240350000,000-0,1,3,376,0059920,493
2402512805,1,8,10,3,33, ,1,2,2,3,1,1,1,2,2,2,1,0,0,1,1,0,6,3, ,1,4, ,1800, , ,1,2,1,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,2,2,4,2,2,1,240350000,000-0,1,3,376,0059920,493
2402512806,1,8,10,3,40, ,1,2,4,5,1,1,1,2,1,2,1,0,0,1,1,2,10,3, ,1,4, ,1500, , ,1,2,1,01,1,02,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,3,3,0,1,240350000,000-0,1,3,376,0059920,493
2402529001,1,8,10,3, ,1,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,3,3,3, ,1,1,1700, , ,1, , , , , , , , ,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,240350000,000-0,1,3,376,0059930,424
2402529002,1,8,10,3,40, ,1,2,2,6,1,1,1,2,1,2,2,0,0,1,1,0,6,3, ,1,2, ,2000, , , , , , , , , , ,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,240350000,000-0,1,3,376,0059930,424
2402529003,1,8,10,3,24, ,1,2,2,6,1,1,1,2,1,2,1,0,0,1,1,0,8,4, ,1,4, ,2000, , ,2, ,5,02,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,3,1,2,1,240350000,000-0,1,3,376,0059930,424
2402529004,1,8,10,3, ,1,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,0,7,3, ,1,1,1000, , ,1, , , , , , , , ,2,1,1,1,1,2,1,1,1,1,2,2,2,4,2,2,1,240350000,000-0,1,3,376,0059930,424
2402529005,1,8,10,3,40, ,1,2,2,7,1,2,1,2,1,2,2,0,0,1,1,0,12,4, ,1,1,2000, , ,1, , , , , , , , ,1,1,1,1,2,2,2,1,1,1,2,2,2,4,2,2,1,240350000,000-0,1,3,376,0059930,424
2402531501,1,8,10,3,36, ,1,2,4,7,1,1,1,2,1,2,1,4,0,1,1,0,10,3, ,1,4, ,2000, , ,1,2,1,01,1, , ,3,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,1,240350000,000-0,1,3,376,0059940,488
2402531502,1,8,10,3,40, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,7,3, ,1,4, ,1500, , ,1,2,1,01,1, , ,2,1,1,1,2,1,2,2,2,1,2,2,2,2,6,2,4,1,240350000,000-0,1,3,376,0059940,488
2402531504,1,8,10,3,23, ,1,2,4,7,1,1,1,2,1,2,1,1,0,1,1,0,11,4, ,1,4, ,1000, , ,1,2,5,01,1, , ,1,1,1,1,1,1,1,2,1,1,1,2,2,2,7,3,4,1,240350000,000-0,1,3,376,0059940,488
2402531506,1,8,10,3,44, ,1,2,3,5,1,4,1,2,1,2,1,0,0,1,1,0,5,3, ,1,4, ,2000, , ,1,2,1,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,0,1,240350000,000-0,1,3,376,0059940,488
2402544401,1,8,10,3, ,1,1,2,3,6,1,2,1,2,1,2,1,1,0,1,1,0,8,3, ,1,1,1600, , ,1, , , , , , , , ,1,1,1,1,2,2,2,1,1,1,2,2,2,5,3,2,1,240350000,000-0,1,3,376,0059950,478
2402544402,1,8,10,3,30, ,1,2,1,6,1,1,1,2,1,2,1,0,0,1,1,0,8,3, ,1,3, ,2000,1900,1,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,240350000,000-0,1,3,376,0059950,478
2402544404,1,8,10,3, ,1,1,2,1,7,1,3,1,2,1,2,1,0,0,1,1,0,7,3, ,1,1,1500, , ,1, , , , , , , , ,2,1,1,1,1,2,2,1,1,1,1,2,2,3,2,1,1,240350000,000-0,1,3,376,0059950,478
2402544406,1,8,10,3, ,1,1,2,4,7,1,1,1,2,1,2,1,1,0,1,1,0,20,3, ,1,3, ,3000,5000,1,1,2,1,01,1, , ,1,1,1,1,1,1,2,1,1,1,1,2,2,2,4,2,2,1,240350000,000-0,1,3,376,0059950,478
2402557601,1,8,10,2, ,1,1,2,1,4,2,1,1,2,1,2,1,0,0,1,1,1,4,3, ,1,4, ,1300, , ,1,1,4,01,1, , ,3,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,1,1,240350000,000-0,1,2,375,0059960,649
2402557602,1,8,10,2, ,1,1,2,1,4,2,1,1,2,2,2,1,0,0,1,1,3,1,3, ,1,1,1000, , ,1, , , , , , , , ,2,2,1,2,2,2,2,2,1,2,2,2,2,3,2,1,1,240350000,000-0,1,2,375,0059960,649
2402557603,1,8,10,2,40, ,1,2,2,3,1,1,1,2,2,2,1,0,0,1,1,6,0,3, ,1,2, ,1000, , , , , , , , , , ,1,2,1,2,2,2,2,1,1,2,2,2,2,5,3,2,1,240350000,000-0,1,2,375,0059960,649
