folioviv,sexo_jefe,edad_jefe,educa_jefe,tot_integ,hombres,mujeres,p12_64,p65mas,ocupados,percep_ing,perc_ocupa,total_gasto,total_ingreso
2760871417,1,32,6,4,2,2,3,0,3,4,3,9380.31,7187.53
2760871418,1,30,6,4,2,2,2,0,2,2,2,3936.54,11750.38
2760871419,1,62,3,2,1,1,1,1,1,2,1,13014.19,11709.37
2760871420,2,34,8,6,2,4,3,0,2,4,2,6159.469999999999,24037.75
2760871521,2,23,6,4,2,2,2,0,1,2,1,11711.35,9512.45
2760871523,1,50,3,5,2,3,4,0,1,2,1,13616.2,13347.09
2760871524,2,57,6,5,1,4,3,0,3,3,3,10579.61,11231.54
2760871525,1,49,4,1,1,0,1,0,1,1,1,5971.51,9949.51
2760871611,1,44,6,4,2,2,3,0,2,3,2,13214.87,27851.37
2760871612,1,22,6,3,2,1,2,0,1,1,1,4095.29,11722.24
2760871614,1,63,6,1,1,0,1,0,1,1,1,3039.4,9327.529999999999
2760871615,1,58,5,5,3,2,5,0,1,5,1,16927.72,14032.11
2760887016,1,54,3,7,3,4,6,0,6,4,4,36683.69,55384.69
2760887017,2,64,3,5,1,4,5,0,4,5,4,17441.88,31389.16
2760887018,1,38,6,5,3,2,2,0,1,1,1,24793.07,26381.46
2760887019,1,68,5,5,3,2,3,2,3,4,3,30729.94,66050.52
2760887020,1,40,6,3,2,1,3,0,1,3,1,23730.42,37642.98
2760887711,1,73,4,6,3,3,3,2,3,5,3,41338.8,38703.759999999995
2760887712,1,53,7,4,2,2,3,0,2,2,2,42479.2,74391.98000000001
2760887713,2,80,1,1,0,1,0,1,1,1,1,7922.16,9652.59
2760887714,1,39,7,4,2,2,2,0,2,2,2,39697.119999999995,35592.22
2760887715,1,54,8,7,3,4,5,0,4,5,4,23971.18,42936.55
2760887721,1,36,7,3,2,1,2,0,1,2,1,17144.44,11006.53
2760887722,2,42,8,4,3,1,4,0,2,4,2,26523.61,37276.07
2760887723,1,40,6,4,2,2,2,0,1,2,1,8706.29,11045.05
2760887724,2,31,8,3,1,2,1,0,1,2,1,12943.31,16972.57
2760887725,1,43,6,6,5,1,5,0,3,4,3,26412.16,28696.69
2760887806,1,68,3,3,3,0,1,2,2,3,2,4260.03,16391.78
2760887807,2,31,8,3,1,2,3,0,2,2,2,17034.9,30172.11
2760887808,1,17,7,2,1,1,2,0,1,2,1,7965.73,16654.52
2760887809,2,29,6,5,3,2,2,0,1,4,1,13731.14,25614.97
2760887810,1,56,6,3,1,2,3,0,1,1,1,11869.63,20847.86
2760887902,1,61,4,4,2,2,4,0,1,3,1,43624.76,55130.34
2760887903,1,35,10,4,2,2,2,0,2,2,2,34811.2,51765.34
2760887904,1,26,8,3,1,2,2,0,2,2,2,25163.99,24534.039999999997
2760887905,2,37,6,4,1,3,4,0,2,3,2,23732.940000000002,16902.16
2760926211,2,55,6,6,2,4,3,0,1,4,1,9494.37,19005.3
2760926212,1,60,4,7,4,3,5,0,3,3,3,24007.76,37840.490000000005
2760926213,1,65,4,4,2,2,3,1,4,4,4,9179.47,33230.54
2760926214,2,47,4,2,0,2,2,0,1,2,1,8627.22,19937.54
2760926215,1,45,4,4,2,2,4,0,4,4,4,12488.72,38000.28
2760926216,1,30,8,4,1,3,2,0,2,2,2,21803.78,22702.48
2760926217,1,43,10,3,1,2,3,0,1,2,1,44538.75,77329.66
2760926218,1,55,4,5,3,2,5,0,2,4,2,13455.87,21734.27
2760926219,1,29,6,5,2,3,2,0,1,1,1,17923.71,22200.12
2760926220,2,34,6,3,2,1,1,0,0,1,0,4123.99,17318.03
2760926322,1,67,1,1,1,0,0,1,1,1,1,3893.23,17353.06
2760926324,1,49,8,5,2,3,5,0,3,4,3,15671.53,31736.89
2760926325,1,38,6,4,2,2,3,0,2,2,2,13198.68,27403.22
2760926406,1,35,6,4,2,2,4,0,3,3,3,14807.779999999999,39983.560000000005
2760926407,1,42,6,3,1,2,3,0,2,2,2,23276.73,19357.94
2760926408,2,45,6,4,2,2,4,0,3,4,3,34290.85,44298.28
2760926409,1,75,3,6,4,2,3,1,2,5,2,13982.920000000002,32869.4
2760926410,1,62,1,5,3,2,5,0,4,5,4,9759.81,46693.840000000004
2760926501,1,75,3,1,1,0,0,1,1,1,1,8284.95,8228.72
2760926502,2,75,1,4,1,3,1,1,1,3,1,3771.5,20493.06
2760926504,1,52,4,2,1,1,2,0,1,1,1,329930.99,130121.97
2760926505,1,57,3,3,1,2,2,0,2,3,2,24466.14,22470.33
2761006611,1,45,6,4,2,2,4,0,3,4,4,20567.03,35703.43
2761006612,2,69,1,3,0,3,2,1,2,2,1,3328.24,8698.19
2761006613,1,31,3,6,4,2,3,0,3,5,3,20796.36,36982.29
2761006614,1,30,6,5,1,4,3,0,2,5,2,17353.77,22863.730000000003
2761006615,1,54,3,5,3,2,4,0,3,4,3,18133.29,33737.66
2761006616,2,45,1,9,5,4,5,0,3,5,3,14487.66,25562.01
2761006617,1,33,6,5,1,4,2,0,1,3,1,21753.589999999997,26738.26
2761006618,2,47,1,1,0,1,1,0,0,1,0,5969.94,7600.07
2761006619,2,25,8,3,2,1,2,0,2,3,2,12105.75,137328.27
2761006707,1,43,6,4,2,2,3,0,1,1,1,12557.17,13540.26
2761006708,2,51,6,6,4,2,5,0,3,5,3,20941.1,68088.59999999999
2761006709,1,77,1,1,1,0,0,1,0,1,0,8995.83,15953.529999999999
2761006710,2,25,6,4,0,4,1,0,0,4,0,8441.87,20980.690000000002
2761006802,1,33,6,4,1,3,2,0,2,2,2,11427.6,21728.75
2761006803,1,38,10,4,2,2,3,0,1,1,1,29419.54,39548.24
2761006804,1,30,6,6,3,3,4,0,3,4,3,12564.98,30117.08
2761006805,1,37,8,5,4,1,3,0,3,5,3,10942.720000000001,14474.81
2761006920,1,36,6,7,4,3,4,0,1,6,1,25056.45,56072.81
2761006921,1,63,1,2,2,0,2,0,2,2,2,1504.89,22391.309999999998
2761006922,1,78,1,4,1,3,2,2,3,4,3,43844.75,45813.34
2761006923,1,65,1,2,1,1,1,1,2,2,2,8526.14,12458.83
2761006924,1,72,3,4,1,3,1,2,1,4,1,13130.03,21357.05
2761011006,2,38,4,1,0,1,1,0,1,1,1,4555.48,5965.57
2761011007,1,55,4,4,3,1,3,0,3,3,3,19611.29,17347.87
2761011008,2,42,6,5,4,1,5,0,3,5,3,15310.54,16886.5
2761011009,2,72,4,2,0,2,1,1,1,2,1,8421.48,15269.85
2761011010,2,79,1,1,0,1,0,1,0,1,0,3896.99,12146.84
2761011011,1,55,3,1,1,0,1,0,1,1,1,3281.02,9588.62
2761011201,2,82,4,3,1,2,2,1,1,3,1,13288.85,15157.62
2761011202,2,63,3,7,3,4,5,1,3,5,3,14370.67,29827.6
2761011203,1,56,3,6,3,3,5,0,3,5,3,18504.54,29376.01
2761011204,1,35,10,5,3,2,2,0,2,5,2,18901.29,28388.69
2761011205,2,51,3,1,0,1,1,0,0,1,0,12478.16,25259.739999999998
2761011212,1,61,3,2,1,1,2,0,1,1,1,12703.11,19007.829999999998
2761011212,2,31,6,3,2,1,2,0,1,2,1,12370.79,9237.22
2761011213,1,36,6,2,1,1,2,0,2,2,2,11992.8,10418.72
2761011216,1,66,6,4,1,3,2,1,1,4,1,12368.4,24391.7
2761011322,1,55,10,3,2,1,3,0,2,2,2,202322.68,54746.86
2761011323,1,44,6,5,3,2,5,0,2,4,2,17043.8,48410.33
2761011324,1,69,3,2,1,1,0,2,2,2,2,2714.99,22536.39
2761011325,1,47,3,4,2,2,2,0,2,2,2,19043.359999999997,28153.22
2761011326,2,49,5,1,0,1,1,0,1,1,1,5687.5,6693.12
2761011417,1,56,3,5,2,3,4,0,2,3,2,43030.299999999996,42261.340000000004
2761011418,1,65,4,4,2,2,1,2,2,2,2,56323.53,144819.5
2761011419,2,51,1,1,0,1,1,0,1,1,1,31234.09,38028.33
2761011420,1,43,6,4,2,2,4,0,1,3,1,21866.69,27962.019999999997
2761011421,1,35,9,5,1,4,2,0,1,1,1,21109.56,20481.15
2761017510,1,40,8,1,1,0,1,0,1,1,1,22562.91,18344.18
2761017511,1,47,6,4,2,2,3,0,1,3,1,25344.71,83910.32
2761017512,2,65,3,3,1,2,2,1,2,3,2,12684.13,17247.3
2761017513,1,39,6,6,2,4,5,0,4,5,4,22653.34,47609.53
2761017514,1,54,6,2,1,1,2,0,1,1,1,27465.09,21434.82
2761017515,1,67,4,8,5,3,5,2,5,7,5,14317.99,26391.33
2761017517,1,69,3,4,3,1,3,1,1,2,1,20267.6,29402.88
2761017518,1,59,3,4,2,2,4,0,4,4,4,40033.56,94301.88
2761017619,1,41,6,7,3,4,5,0,3,4,3,20198.66,40079.48
2761017620,1,64,3,5,1,4,5,0,4,4,3,24289.1,52883.55
2761017621,2,40,6,5,3,2,3,0,1,5,1,17540.72,45733.98
2761017622,1,51,3,2,1,1,2,0,2,2,2,6472.63,16309.58
2761017623,2,46,6,3,2,1,3,0,3,3,3,53955.63,36333.68
2761017701,1,36,6,5,3,2,2,0,1,5,1,16332.36,20669.870000000003
2761017702,1,62,3,3,2,1,3,0,3,2,2,14581.24,13258.44
2761017703,1,37,6,6,3,3,2,0,2,5,2,9122.380000000001,37883.12
2761017704,1,33,8,5,1,4,2,0,2,4,2,18713.19,30406.37
2761017705,1,43,6,7,3,4,6,0,4,7,4,22757.69,23650.809999999998
2761017806,1,28,8,2,1,1,2,0,1,2,1,11511.75,45225.87
2761017807,1,56,10,5,3,2,3,0,3,2,2,48694.84,65015.29
2761017809,2,53,10,4,1,3,4,0,3,3,2,53989.65,87587.61
2761026007,1,25,8,3,1,2,2,0,1,2,1,9168.78,18069.04
2761026008,2,28,8,3,2,1,2,0,2,2,2,11916.39,28399.87
2761026009,1,42,3,3,2,1,3,0,1,1,1,8211.97,13945.369999999999
2761026010,2,51,1,3,1,2,3,0,2,3,2,11000.0,19400.370000000003
2761026010,1,30,6,3,2,1,2,0,1,2,1,14169.08,13488.789999999999
2761026011,2,22,4,4,2,2,2,0,1,1,1,11996.36,23555.519999999997
2761026012,1,68,4,4,2,2,2,2,1,3,1,11006.029999999999,19584.350000000002
2761026213,1,47,3,7,2,5,4,0,1,7,1,12291.33,9336.73
2761026214,1,48,6,5,3,2,4,0,4,5,4,19269.86,40377.59
2761026215,1,50,3,6,3,3,6,0,3,4,3,28124.289999999997,31019.26
2761026216,1,59,3,2,1,1,2,0,1,2,1,7014.94,15235.23
2761026217,1,68,3,2,1,1,0,2,0,2,0,4494.95,10674.97
2761026218,1,27,6,4,2,2,2,0,1,1,1,12015.15,22675.3
2761026319,2,52,3,5,1,4,4,0,2,3,2,38031.229999999996,38527.96
2761026320,2,23,4,2,1,1,1,0,1,2,1,6820.1,16088.87
2761026321,1,64,3,5,2,3,3,1,2,3,2,15154.55,19983.18
2761026322,1,43,3,3,1,2,2,1,1,2,1,5972.79,9506.48
2761026323,1,45,4,4,3,1,2,0,1,3,1,12170.07,11514.95
2761026324,1,47,3,9,4,5,6,1,1,8,1,40171.64,22117.91
2761026901,1,30,4,5,3,2,2,0,1,2,1,3811.22,14861.43
2761026902,1,38,4,6,1,5,4,0,1,3,1,8599.1,13761.2
2761026903,2,63,1,3,1,2,3,0,2,3,2,8609.94,26638.36
2761026904,1,37,4,7,2,5,5,0,2,7,2,24859.87,39376.49
2761026905,1,78,3,2,1,1,0,2,0,2,0,7923.14,9930.61
2761026906,1,48,6,7,2,5,6,0,3,6,3,27337.07,35258.04
2800010001,1,35,6,3,1,2,2,0,1,2,1,24763.26,19331.399999999998
2800010002,1,47,6,5,3,2,5,0,5,4,4,23626.09,63416.02
2800010003,1,44,7,6,4,2,5,0,4,6,4,66650.88,160405.44
2800010005,2,61,3,1,0,1,1,0,0,1,0,3991.97,11649.71
2800018601,2,45,5,1,0,1,1,0,1,1,1,12934.68,18393.86
2800018602,1,52,8,2,1,1,2,0,1,1,1,19661.8,44069.08
2800018604,2,50,3,1,0,1,1,0,1,1,1,780.84,5434.360000000001
2800018605,1,21,7,2,1,1,2,0,1,1,1,16440.76,14541.2
2800018606,1,26,10,2,1,1,2,0,2,2,2,9623.02,25569.82
2800094801,1,60,8,4,3,1,4,0,2,3,2,24800.75,61551.93
2800094802,1,38,8,4,2,2,2,0,2,2,2,13512.66,21205.41
2800094803,1,61,4,7,4,3,6,0,3,3,3,17912.13,52893.41
2800094804,1,26,6,4,3,1,2,1,1,3,1,27124.03,50508.17
2800094806,2,57,6,3,1,2,2,0,1,1,1,16584.760000000002,16989.79
2800102501,1,63,3,2,1,1,2,0,2,1,1,4462.12,14836.27
2800102504,1,45,8,5,4,1,5,0,2,2,2,25823.84,51026.32
2800102505,2,56,3,2,0,2,2,0,1,1,1,12127.99,17811.95
2800102505,1,37,8,4,2,2,2,0,1,1,1,10362.25,33234.95
2800102506,1,46,6,4,2,2,3,0,2,4,2,24642.92,75804.88
2800176701,1,34,6,4,2,2,2,0,1,1,1,22975.76,28056.13
2800176702,2,41,4,2,1,1,2,0,1,1,1,25384.44,47437.869999999995
2800176705,1,33,3,3,1,2,2,0,1,1,1,9493.31,26919.25
2800176706,1,41,4,1,1,0,1,0,1,1,1,7300.599999999999,14330.09
2800182201,1,52,6,2,1,1,2,0,1,1,1,5610.04,19903.87
2800182202,1,42,4,5,4,1,3,0,1,4,2,42710.200000000004,22747.14
2800182203,1,37,3,5,2,3,4,0,2,5,2,47827.12,50519.5
2800182204,1,51,8,5,3,2,5,0,2,3,2,38985.380000000005,66701.88
2800182205,1,52,6,4,1,3,4,0,3,4,3,17928.73,34914.85
2800182205,1,33,8,3,1,2,2,0,1,2,1,43490.45,36441.23
2800182206,1,50,3,2,1,1,2,0,2,2,2,17761.73,35151.69
2800183401,1,62,6,2,1,1,2,0,1,1,1,57749.5,85443.99
2800183402,1,83,3,1,1,0,0,1,1,1,1,19671.78,27799.33
2800183403,1,37,11,4,1,3,2,0,2,2,2,96527.45999999999,107499.55
2800183404,2,37,6,3,1,2,1,0,1,2,1,18534.11,21317.57
2800183406,1,65,3,7,3,4,5,1,2,5,2,19343.33,18741.61
2800201301,1,37,8,4,2,2,3,0,1,1,1,90388.39,88714.03
2800201302,1,54,4,5,4,1,4,0,1,3,1,21615.14,39029.25
2800201303,1,26,10,2,2,0,2,0,2,2,2,132940.29,124769.88
2800201304,1,28,6,4,1,3,3,0,2,2,2,53404.340000000004,59526.26
2800201305,2,42,10,3,0,3,3,0,1,1,1,39751.39,48671.37
2800201306,1,43,6,2,1,1,2,0,1,2,1,26319.260000000002,27084.699999999997
2800317903,2,39,5,2,0,2,2,0,1,2,1,16698.72,14886.57
2800317904,1,23,7,4,3,1,2,0,1,4,1,17932.47,30550.02
2800317905,1,34,6,4,2,2,3,0,3,4,3,10822.53,62534.17
2800338001,1,23,10,3,2,1,2,0,2,2,2,23509.2,21105.94
2800338002,1,23,6,3,1,2,2,0,1,1,1,14255.42,30401.27
2800338003,1,33,6,5,3,2,2,0,1,1,1,22291.63,29702.35
2800338004,1,60,4,5,3,2,4,0,3,3,3,17704.49,64154.23
2800338005,1,38,6,1,1,0,1,0,1,1,1,21599.489999999998,41645.13
2800338006,1,64,4,4,2,2,3,0,1,2,1,20088.66,32025.190000000002
2800365601,2,43,9,3,0,3,2,0,1,1,1,17829.22,13505.89
2800365602,1,43,8,8,4,4,5,0,5,5,5,33905.28,54836.03
2800365606,1,34,4,3,1,2,2,0,1,1,1,8876.07,25706.55
2800435801,1,37,6,4,3,1,2,0,2,2,1,24011.45,7113.43
2800435802,1,60,9,3,2,1,2,1,2,2,1,46834.200000000004,63692.01
2800435803,1,39,5,3,1,2,2,0,2,2,2,17916.12,17468.84
2800435804,2,61,3,1,0,1,1,0,1,1,1,3874.11,7326.32
2800435806,1,32,6,5,1,4,3,0,1,3,1,30870.43,17825.39
2800440501,1,31,8,6,5,1,2,0,2,2,2,40513.81,77352.24
2800440502,1,44,5,4,2,2,3,0,1,1,1,15413.68,22770.4
2800440503,2,69,1,3,0,3,2,1,2,2,2,18506.89,30357.65
2800440504,2,67,4,8,4,4,6,1,3,4,3,42853.92,81318.43
2800440505,2,59,3,5,3,2,4,1,1,3,1,19612.86,20326.71
2800444701,1,39,6,4,2,2,2,0,1,1,1,17030.23,28552.920000000002
2800444702,2,70,1,2,1,1,1,1,1,2,1,51610.82,36442.6
2800444704,1,63,10,5,3,2,4,0,1,5,1,60775.07,65711.71
2800444706,1,79,3,4,2,2,1,2,2,3,2,9356.53,19340.32
2800458201,1,36,6,3,2,1,3,0,2,2,2,16773.24,37700.93
2800458202,1,42,6,4,2,2,2,0,1,2,1,18397.44,33541.86
2800458203,2,85,3,4,1,3,3,1,1,1,1,28388.98,30211.18
2800458204,1,32,8,5,1,4,5,0,2,4,2,20015.07,41611.35
2800458205,1,47,6,5,3,2,5,0,3,3,3,13770.61,34291.66
2800458206,2,24,6,4,2,2,2,0,1,2,1,28295.85,20326.71
2800486401,2,67,4,1,0,1,0,1,0,1,0,1784.58,11713.539999999999
2800486402,1,54,4,4,2,2,4,0,3,4,3,30450.309999999998,34631.97
2800486403,1,40,10,3,2,1,2,0,1,2,1,19564.31,59150.48
2800486404,1,65,4,3,2,1,2,1,0,1,0,27767.7,74391.48
2800486405,2,60,4,5,2,3,3,0,1,2,1,13320.01,32285.75
2800486406,1,59,6,4,2,2,4,0,2,3,2,108756.45999999999,70698.25
2800584301,1,41,10,4,3,1,3,0,2,2,2,73559.87,39849.91
2800584302,1,62,6,2,1,1,2,0,1,1,1,5504.04,23878.27
2800584303,2,48,5,2,0,2,2,0,1,2,1,19423.71,19961.879999999997
2800584305,1,33,8,5,1,4,3,0,2,2,2,19860.32,35961.3
2800584306,1,64,3,3,2,1,3,0,3,3,3,26136.35,56309.9
2800590901,2,34,4,5,2,3,3,0,1,2,1,15357.96,22219.769999999997
2800590903,1,49,8,6,3,3,4,0,2,2,2,17488.75,39555.4
2800590904,1,28,6,4,2,2,4,0,4,4,4,28534.54,64289.05
2800590906,1,31,6,5,4,1,2,0,2,2,2,17021.47,22538.96
2800638002,1,50,11,5,1,4,5,0,3,4,3,84814.45999999999,133603.57
2800638003,2,68,6,1,0,1,0,1,1,1,1,33894.11,43135.759999999995
2800638004,2,35,10,2,1,1,1,0,1,1,1,72879.75,129592.08
2800638005,2,50,8,4,2,2,3,0,3,2,2,38099.200000000004,37781.96
2800638006,2,56,6,1,0,1,1,0,1,1,1,17070.95,37550.299999999996
2800662602,1,20,9,1,1,0,1,0,1,1,1,19233.56,20733.21
2800662603,2,20,9,2,1,1,2,0,1,2,1,29602.61,18098.35
2800662605,1,69,8,5,3,2,4,1,3,5,3,49810.06,85347.06
2800662606,1,60,8,3,2,1,3,0,3,3,3,64236.62,2495648.69
2800687801,2,55,10,3,1,2,3,0,2,3,2,13980.16,53296.5
2800687802,2,46,6,1,0,1,1,0,1,1,1,4212.42,16013.05
2800687803,2,58,10,6,3,3,4,0,1,2,1,42774.74,44114.74
2800687804,1,29,8,1,1,0,1,0,1,1,1,19260.73,41803.27
2800687805,1,78,9,3,2,1,1,2,1,2,1,23154.08,94780.99
2800687806,1,59,6,4,1,3,3,0,1,2,1,22169.74,72569.05
2800704501,2,62,6,7,1,6,5,0,3,4,3,26663.18,30821.21
2800704502,1,65,3,3,2,1,2,1,3,2,2,18478.36,79831.42
2800704503,1,68,1,7,5,2,4,2,3,6,3,12059.58,51655.409999999996
2800704504,1,75,4,3,2,1,1,2,2,3,2,26768.58,31664.92
2800704505,1,59,6,3,2,1,3,0,0,1,0,26899.3,49224.68
2800704506,2,47,8,3,1,2,3,0,2,2,1,14296.49,116576.87
2800733701,1,54,10,4,2,2,4,0,2,3,2,45571.56,43229.47
2800733702,1,52,10,1,1,0,1,0,1,1,1,72277.55,62213.1
2800733703,2,66,4,5,2,3,2,1,1,3,1,26246.19,45662.76
2800733704,1,31,6,3,1,2,3,0,3,3,3,49866.8,37981.92
2800733705,2,57,4,3,0,3,2,0,2,3,2,39356.72,59385.22
2800733706,1,59,8,2,1,1,2,0,0,1,0,19760.4,41508.19
2800744201,2,50,6,3,1,2,3,0,0,1,0,9392.55,17203.71
2800744202,1,78,3,1,1,0,0,1,0,1,0,19973.82,31603.59
2800744206,2,91,4,4,1,3,2,1,1,3,1,15928.03,25914.06
2800760401,1,69,4,1,1,0,0,1,1,1,1,12513.859999999999,26080.43
2800760402,2,59,8,2,0,2,2,0,2,2,2,38656.47,80413.38
2800760403,1,19,8,1,1,0,1,0,1,1,1,23597.49,19794.38
2800760404,2,56,6,4,1,3,3,1,2,4,2,35814.32,63899.34
2800760405,1,57,10,6,3,3,5,1,4,6,4,84995.34,132157.09999999998
2800760406,1,27,10,1,1,0,1,0,1,1,1,23040.38,12619.55
2800812302,2,91,4,1,0,1,0,1,0,0,0,0.0,21018.710000000003
2800812303,2,56,10,2,1,1,2,0,1,1,1,27751.83,28904.42
2800812304,1,34,10,4,3,1,3,0,2,3,2,41235.97,99813.0
2800812305,1,35,9,3,2,1,2,0,2,2,2,31325.55,48482.56
2800822901,1,52,9,1,1,0,1,0,1,1,1,15356.12,27158.83
2800822902,1,62,4,4,2,2,4,0,1,2,1,23865.02,43965.68
2800822904,1,37,10,4,1,3,2,0,1,2,1,70217.46,96024.62
2800822905,1,45,6,6,2,4,4,0,3,3,3,45860.93,76330.22
2800822906,2,60,6,1,0,1,1,0,1,1,1,36038.43,33873.92
2800839001,1,42,4,5,2,3,4,0,2,3,2,38012.329999999994,42363.399999999994
2800839002,2,67,3,3,1,2,1,1,1,2,1,37249.64,39924.07
2800839004,2,38,5,2,0,2,2,0,2,2,2,13937.16,31251.2
2800839006,1,27,6,7,2,5,2,0,1,1,1,9518.37,29085.63
2800991602,1,43,6,4,2,2,3,0,1,2,1,20481.35,45885.23
2800991605,2,38,10,4,1,3,3,0,2,3,2,67087.23999999999,87132.75
2800991606,1,34,9,3,2,1,2,0,2,2,2,44029.08,56055.72
2800992801,2,44,4,4,1,3,3,0,0,3,0,10685.55,14278.86
2800992802,2,53,6,2,0,2,2,0,2,1,1,38572.95,41905.55
2800992803,1,64,6,1,1,0,1,0,0,1,0,42497.740000000005,84460.88
2800992804,1,34,7,4,2,2,3,0,1,3,1,15334.44,19011.54
2800992805,2,43,6,5,1,4,3,0,2,2,2,11512.24,12376.54
2800992806,1,39,8,2,1,1,2,0,2,2,2,10357.61,30221.29
2801020502,1,55,10,4,2,2,4,0,2,2,2,128208.92,94203.83
2801020503,2,67,4,3,1,2,2,1,0,1,0,134052.57,93423.9
2801020506,2,73,4,4,1,3,3,1,2,3,2,16921.95,30004.45
2801024701,1,43,4,5,2,3,4,0,2,3,2,13575.99,19643.5
2801024702,2,59,3,8,3,5,5,0,2,5,2,27986.440000000002,30162.260000000002
2801024703,1,59,4,5,3,2,5,0,4,4,4,33974.4,33106.45
2801024704,1,81,4,1,1,0,0,1,0,1,0,11884.06,18348.62
2801024706,1,33,8,4,1,3,2,0,1,3,1,39581.85,32272.81
2801031201,2,48,4,3,2,1,2,0,2,3,2,20152.67,41591.56
2801031201,2,73,3,1,0,1,0,1,0,1,0,4582.22,9659.89
2801031202,1,74,3,2,1,1,1,1,0,2,0,15367.32,25411.82
2801031205,2,50,4,2,0,2,2,0,1,2,1,15799.86,28438.48
2801031206,1,46,4,5,4,1,4,0,2,3,2,18217.8,62681.08
2801109403,2,53,8,2,1,1,2,0,1,1,1,23437.53,15554.34
2801109405,2,82,4,1,0,1,0,1,0,1,0,15330.42,35949.18
2801109406,1,40,10,3,1,2,2,0,2,2,2,71640.17,66748.78
2801156301,2,70,4,11,4,7,6,1,4,8,4,24787.52,54793.009999999995
2801156302,1,27,8,3,1,2,2,0,1,2,1,22953.81,41290.439999999995
2801156303,2,51,6,1,0,1,1,0,1,1,1,6327.7699999999995,23326.09
2801156304,2,43,3,1,0,1,1,0,1,1,1,1564.88,11758.77
2801156305,2,56,1,3,1,2,3,0,2,2,2,21370.36,23986.85
2801156306,1,40,8,4,1,3,3,0,2,2,2,9218.64,30915.57
2801158905,1,28,10,3,2,1,2,0,2,2,2,29811.86,72369.83
2801158906,1,42,11,4,2,2,3,0,2,2,2,46883.49,127749.79
2801231002,2,60,4,2,1,1,2,0,0,1,0,34255.02,46704.05
2801231004,1,36,10,6,4,2,4,0,4,3,3,61925.61,63230.3
2801231005,1,70,10,2,1,1,0,2,1,2,1,43168.82,624888.2
2801275601,1,80,1,2,1,1,1,1,0,1,0,28798.82,72273.4
2801275602,1,42,4,1,1,0,1,0,1,1,1,13694.29,14936.85
2801275603,1,42,3,3,2,1,3,0,2,2,2,23781.9,22261.91
2801275604,1,31,6,5,4,1,2,0,2,2,2,24052.08,47548.11
2801275605,2,42,5,3,0,3,3,0,3,3,3,17360.63,30662.75
2801275606,1,50,3,2,1,1,2,0,1,1,1,7731.85,52428.96
2801285801,1,34,10,4,2,2,2,0,2,2,2,19734.93,72519.87000000001
2801285804,1,84,11,2,1,1,0,2,0,2,0,36481.04,69590.15
2801287501,1,36,8,4,3,1,3,0,2,2,2,43464.75,88299.74
2801287502,2,45,6,3,2,1,3,0,1,2,1,33020.8,29673.7
2801287503,1,64,10,3,1,2,3,0,2,3,2,77257.71,119647.59
2801287506,1,68,11,3,2,1,2,1,2,2,2,41322.13,105120.4
2801298701,2,75,3,1,0,1,0,1,0,1,0,8264.33,14225.1
2801298702,1,85,3,7,5,2,5,1,2,4,2,11256.83,39952.740000000005
2801298703,1,39,10,5,1,4,2,1,2,3,2,30509.18,53824.619999999995
2801298704,1,61,9,3,2,1,3,0,1,3,1,36935.77,78074.17
2801298705,1,70,6,2,1,1,1,1,1,1,1,6818.83,15761.47
2801298706,1,68,1,4,2,2,1,2,1,3,1,14806.03,34767.59
2801360204,1,49,10,3,2,1,3,0,2,3,2,191074.11,334516.11
2801360205,1,40,8,4,3,1,2,0,2,1,1,50819.270000000004,121467.01000000001
2801360206,2,42,10,2,1,1,1,0,1,2,1,36907.16,56779.869999999995
2801362401,1,39,6,4,1,3,4,0,2,4,2,28798.15,57721.05
2801362403,2,69,4,2,1,1,1,1,0,2,0,4628.32,22540.25
2801362404,1,54,4,2,2,0,2,0,1,1,1,7776.36,21920.56
2801362405,1,44,4,1,1,0,1,0,0,1,0,7429.33,13560.369999999999
2801362406,2,62,3,2,1,1,2,0,2,2,2,12031.19,18653.21
2801379301,1,68,6,2,1,1,1,1,2,2,2,49081.979999999996,82158.27
2801379302,2,86,4,3,2,1,1,1,1,2,1,10044.21,19033.31
2801379303,2,71,3,4,1,3,1,1,1,4,1,21138.88,24403.11
2801379304,1,38,4,6,4,2,4,0,2,4,2,54990.76,36001.55
2801379305,1,44,6,3,1,2,3,0,2,3,2,29101.1,86949.98
2801379306,1,39,6,4,2,2,3,0,3,4,3,32495.74,54906.909999999996
2801413901,2,73,1,2,1,1,1,1,0,2,0,9450.98,23604.57
2801413902,2,52,4,5,3,2,4,0,3,3,3,20032.84,89316.89
2801413903,2,74,1,2,1,1,1,1,1,2,1,11657.56,11790.69
2801413904,1,36,6,5,3,2,4,0,2,3,2,15957.39,24201.88
2801413905,1,43,8,4,2,2,3,0,2,3,2,65635.41,59758.53
2801413906,2,69,4,1,0,1,0,1,0,1,0,3298.09,8896.3
2801468001,1,52,8,1,1,0,1,0,1,1,1,13248.19,20706.83
2801468002,2,64,1,4,1,3,3,0,1,2,1,23242.35,13908.619999999999
2801468003,1,40,3,3,1,2,3,0,2,2,2,29982.6,59685.08
2801468004,2,42,6,6,3,3,5,0,3,5,3,23862.289999999997,50225.44
2801468005,2,49,6,2,0,2,2,0,1,1,1,21168.73,24346.67
2801468006,1,32,7,1,1,0,1,0,1,1,1,44085.659999999996,23146.89
2801481601,2,59,4,6,3,3,4,1,3,2,2,24224.61,30816.38
