folioviv,foliohog,numren,id_trabajo,tipoact,cose_cria,prep_deriv,otro_pago,fpago_1,fpago_2,fpago_3,fpago_4,fpago_5,fpago_6,fpago_7,fpago_8,nofpago,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,valrema,valproc,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,apoyo_5,apoyo_6,apoyo_7,apoyo_8,procampo,mesproc,progan,mesprogan,reg_not,reg_cont,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
1960252513,1,1,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,169710,32500,2,0,0,0,0,0,0,0,0,0,,9800,5,2,4,26920,4400,0,3800,6583.69,1076.08,0,929.34,6730.43,0
1960252514,1,1,1,4,1,,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,2,0,0,0,0,0,0,0,0,7500,5,0,,2,4,0,4500,0,2000,0,1100.54,0,489.13,611.41,0
1960252514,1,1,1,5,1,1,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,269880,9600,2,0,0,0,0,0,0,0,0,0,,12000,5,2,4,31500,7100,0,5840,7703.8,1736.41,0,1428.26,8011.95,0
1960252618,1,1,1,4,1,,2,,,,,,,,,6,2,2,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,19750,2500,0,2000,4856.55,614.75,0,491.8,4979.5,0
1960252619,1,1,1,5,1,1,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,112500,0,2,0,0,0,0,0,0,0,0,3900,3,8000,4,2,4,29000,22564,0,32960,7131.14,5548.52,0,8104.91,4574.75,0
1960252620,1,1,1,4,1,,2,,,,,,,,,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6000,3,0,,2,4,5000,10000,0,4700,1229.5,2459.01,0,1155.73,2532.78,0
1960252620,1,1,1,5,1,2,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,255000,32000,2,0,0,0,0,0,0,0,0,6000,3,6000,3,2,4,99000,0,0,47750,24344.26,0,0,11741.8,12602.45,0
1960252721,1,1,2,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,56000,0,2,0,0,0,0,0,0,0,0,4500,4,3000,4,2,4,0,8000,0,0,0,1967.21,0,0,1967.21,0
1960252722,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,5000,0,10700,0,1229.5,0,2631.14,0,1401.63
1960252722,1,1,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1755,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,3400,3825,0,3000,836.06,940.57,0,737.7,1038.93,0
1960269224,1,1,1,5,1,2,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,27500,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,21500,500,0,8400,5345.3,124.3,0,2088.39,3381.21,0
1960291010,1,1,1,5,1,1,1,,,,,5,,,,,4,4,0,4,4,0,0,0,0,0,0,0,222000,151200,2,0,0,0,0,0,0,0,0,0,,156000,10,2,4,251200,4000,0,293000,61434.78,978.26,0,71657.6,0,9244.56
1960291903,1,1,2,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1500,3750,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1000,0,0,7200,244.56,0,0,1760.86,0,1516.3
1960291905,1,1,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,40000,7500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,30500,0,0,29400,7459.23,0,0,7190.21,269.02,0
1960300204,1,1,1,4,2,2,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,0,0,0,0,0,0,0
1960300204,1,1,1,5,1,1,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,240,100,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,360,0,600,0,89.5,0,149.17,0,59.66
1960300210,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,5080,0,0,0,1262.98,0,1262.98
1960300210,1,1,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,28000,0,0,3000,6961.32,0,0,745.85,6215.46,0
1960300311,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,800,0,1800,0,195.65,0,440.21,0,244.56
1960300311,1,1,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1100,1100,0,0,269.02,269.02,0,0,538.04,0
1960300315,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,3500,3500,0,11120,855.97,855.97,0,2719.56,0,1007.6
1960300315,1,1,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,7000,600,0,4000,1711.95,146.73,0,978.26,880.43,0
1960300416,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1530,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2210,340,0,450,540.48,83.15,0,110.05,513.58,0
1960300418,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,350,0,0,0,85.59,0,0,85.59,0
1960300418,1,1,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,36590,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,900,11200,0,0,220.1,2739.13,0,0,2959.23,0
1960300419,1,2,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,46200,0,0,15400,11298.91,0,0,3766.3,7532.6,0
1960300523,1,1,2,7,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,800,0,0,0,195.65,0,0,0,195.65,0
1960302602,1,2,1,5,1,1,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,103025,75600,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,6000,0,1080,0,1475.4,0,265.57,1209.83,0
1960302816,1,1,1,4,1,,2,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,125,0,0,0,30.73,0,0,30.73,0
1960302818,1,1,1,5,1,1,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,870,150,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1000,0,3120,0,245.9,0,767.21,0,521.31
1960302819,1,1,1,4,1,,1,,,,,5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,13000,0,0,0,3196.72,0,3196.72
1960302819,1,1,1,5,1,2,1,,,,,5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,4000,0,0,0,983.6,0,0,0,983.6,0
1960306022,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,720,50,0,300,176.08,12.22,0,73.36,114.94,0
1960306022,1,1,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,500,0,0,0,122.28,0,122.28
1960306203,1,1,2,5,1,2,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,60000,30000,1,0,0,0,0,0,0,0,4900,0,,0,,2,4,45000,0,0,0,11187.84,0,0,0,11187.84,0
1960306208,1,1,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,145800,17830,2,0,0,0,0,0,0,0,0,0,,0,,2,4,58076,5621,0,8460,14438.78,1397.48,0,2103.31,13732.95,0
1960306417,1,1,1,4,1,,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2440,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,2440,0,0,0,596.73,0,596.73
1960306417,1,1,1,5,1,2,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,360000,0,0,460000,88043.47,0,0,112499.99,0,24456.52
1960347323,1,2,1,4,1,,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4200,8,0,,2,4,0,0,0,1650,0,0,0,403.53,0,403.53
1960347323,1,2,1,5,1,1,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,940,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,4430,0,384,0,1083.42,0,93.91,989.51,0
1960347901,1,1,2,5,1,1,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,960,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,986,0,1344,0,241.14,0,328.69,0,87.55
2061848317,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5725,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,5825,0,480,0,1424.59,0,117.39,1307.2,0
2061848319,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,10375,0,720,0,2537.36,0,176.08,2361.27,0
2061848320,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3350,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,3450,0,360,0,843.74,0,88.04,755.7,0
2061848321,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,650,2500,2,0,0,0,0,0,0,0,0,1500,8,0,,2,4,0,4650,0,360,0,1137.22,0,88.04,1049.18,0
2061848322,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1925,7000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1000,4600,0,220,244.56,1124.99,0,53.8,1315.76,0
2061848323,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,925,3750,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,4900,0,330,0,1198.36,0,80.7,1117.66,0
2061848324,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1150,7500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2250,4650,0,480,550.27,1137.22,0,117.39,1570.1,0
2061848401,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0,0,0,0,0,0,0,4250,2,0,0,0,0,0,0,0,0,1500,8,0,,2,4,200,1941,0,1840,48.91,474.7,0,449.99,73.61,0
2061848402,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,250,7500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2750,4477,0,1100,672.55,1094.91,0,269.02,1498.45,0
2061848404,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,2000,6000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,3000,3930,0,440,733.69,961.14,0,107.6,1587.22,0
2061848405,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,250,5250,2,0,0,0,0,0,0,0,0,1500,8,0,,2,4,1500,2802,0,320,366.84,685.27,0,78.26,973.85,0
2061848511,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,6040,0,735,0,1477.17,0,179.75,1297.41,0
2061848512,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,27861,0,1200,0,6813.83,0,293.47,6520.35,0
2061848514,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,12785,0,1200,0,3126.76,0,293.47,2833.28,0
2061848515,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1200,3530,0,100,293.47,863.31,0,24.45,1132.33,0
2061848606,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1280,0,2200,0,314.75,0,540.98,0,226.22
2061848607,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,730,0,2600,0,179.5,0,639.34,0,459.83
2061848608,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,0,1200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,4510,0,2000,0,1109.01,0,491.8,617.21,0
2061848609,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,480,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1635,0,1000,0,402.04,0,245.9,156.14,0
2061848610,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,0,1200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1000,8255,0,2400,245.9,2029.91,0,590.16,1685.65,0
2061909016,1,1,1,4,1,,2,,,,,,,,,7,1,1,0,0,0,0,1,1,0,0,0,0,0,5000,2,0,0,0,0,0,0,0,0,13000,7,0,,2,4,5000,2850,0,3700,1222.82,697.01,0,904.89,1014.94,0
2061909016,1,1,1,5,1,1,2,,,,,,,,,5,1,1,0,0,0,0,1,1,0,0,0,0,9000,0,2,0,0,0,0,0,0,0,0,13000,7,3000,12,2,4,26000,384,0,2000,6358.69,93.91,0,489.13,5963.47,0
2061909020,1,1,1,4,1,,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,2220,0,1600,0,542.93,0,391.3,151.63,0
2061909020,1,1,1,5,1,1,2,,,,,,,,,5,1,0,1,0,0,0,1,0,1,0,0,0,7000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,24440,560,0,7000,5977.17,136.95,0,1711.95,4402.17,0
2061909020,1,2,2,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,3720,2900,240,5960,909.78,709.23,58.69,1457.6,220.1,0
2061909707,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,2,0,0,0,0,0,0,0,0,10000,8,0,,2,4,0,4510,0,1800,0,1109.01,0,442.62,666.39,0
2061909707,1,1,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,81000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,12000,0,0,1500,2950.81,0,0,368.85,2581.96,0
2061909708,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,630,0,0,500,154.91,0,0,122.95,31.96,0
2061909708,1,2,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,8480,1650,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2750,1250,0,2140,676.22,307.37,0,526.22,457.37,0
2061909709,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,840,0,0,550,206.55,0,0,135.24,71.31,0
2061909710,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,0,8000,2,0,0,0,0,0,0,0,0,7200,8,0,,2,4,850,2875,0,900,209.01,706.96,0,221.31,694.67,0
2061909721,1,2,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3000,9,0,,2,4,0,30604,0,4090,0,7525.57,0,1005.73,6519.83,0
2061909812,1,1,1,4,1,,2,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,450,840,0,300,110.65,206.55,0,73.77,243.44,0
2061909813,1,1,1,4,1,,2,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,8240,1080,0,30,2026.22,265.57,0,7.37,2284.42,0
2061909901,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2500,2100,0,180,611.41,513.58,0,44.02,1080.97,0
2061909902,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1800,3150,0,200,440.21,770.38,0,48.91,1161.68,0
2061909903,1,2,2,5,1,1,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,600,200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2090,1260,0,800,511.14,308.15,0,195.65,623.64,0
2061909904,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2,0,0,0,0,0,0,0,0,2000,6,0,,2,4,0,2100,0,200,0,513.58,0,48.91,464.67,0
2061909904,1,1,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,100000,18000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,46000,0,0,5400,11249.99,0,0,1320.65,9929.34,0
2062041216,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,0,5000,2,0,0,0,0,0,0,0,0,3000,6,0,,2,4,60,8292,0,1350,14.91,2061.54,0,335.63,1740.82,0
2062041218,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,4751,0,770,0,1181.18,0,191.43,989.75,0
2062041219,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,900,0,0,0,223.75,0,223.75
2062041219,1,3,1,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,0,3000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,8920,0,765,0,2217.67,0,190.19,2027.48,0
2062041220,1,1,1,4,1,,2,,,,,,,,,6,1,0,1,0,0,0,1,0,1,0,0,0,0,30000,1,0,0,0,2160,0,0,0,0,0,,0,,2,4,0,4399,0,300,0,1093.67,0,74.58,1019.08,0
2062041220,1,2,2,5,1,2,2,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,560,200,0,160,139.22,49.72,0,39.77,149.17,0
2062041221,1,1,1,4,1,,2,,,,,,,,,1,4,0,4,0,0,0,4,0,4,0,0,0,0,6900,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,460,0,2090,0,114.36,0,519.61,0,405.24
2062041222,1,1,2,4,1,,2,,,,,,,,,1,4,2,2,2,2,0,2,0,2,0,0,0,600,5250,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,3000,0,1800,0,745.85,0,447.51,298.34,0
2062041223,1,1,1,4,1,,2,,,,,,,,,1,1,0,1,0,0,0,1,0,1,0,0,0,0,4000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1900,0,810,0,472.37,0,201.38,270.99,0
2062041223,1,2,2,5,1,2,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1050,900,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,960,0,0,0,238.67,0,0,238.67,0
1605931506,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,24000,0,0,0,5869.56,0,5869.56
1605931708,1,1,1,4,1,,2,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,500,20000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,17000,10000,0,2400,4180.32,2459.01,0,590.16,6049.18,0
1605931709,3,1,1,4,1,,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1500,12500,0,2600,368.85,3073.77,0,639.34,2803.27,0
1605931710,1,1,1,4,1,,2,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,44000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,44000,0,0,1310,10819.67,0,0,322.13,10497.54,0
1605931712,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1000,10000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,10400,2400,0,3969,2557.37,590.16,0,975.98,2171.55,0
1605993401,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,2,0,0,0,0,0,0,0,0,1300,8,0,,2,4,7000,548,0,2590,1711.95,134.02,0,633.42,1212.55,0
1605993810,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,11000,100,0,8900,2704.91,24.59,0,2188.52,540.98,0
1605993810,1,2,2,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,810,40,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,880,0,0,0,216.39,0,0,216.39,0
1605993921,1,1,1,4,1,,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,950,0,0,0,232.33,0,232.33
1605993923,1,2,1,5,1,1,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,270,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,250,0,500,0,61.14,0,122.28,0,61.14
1606000203,1,1,1,4,1,,1,,,,,5,,,,,5,5,0,4,4,0,0,0,0,1,1,0,0,120000,2,0,0,0,0,0,0,0,0,2400,2,0,,2,4,120000,0,0,48000,29834.25,0,0,11933.7,17900.55,0
1606000713,1,2,1,4,1,,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1900,0,0,0,467.21,0,0,467.21,0
1606000714,1,2,1,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,4000,1570,0,6000,983.6,386.06,0,1475.4,0,105.73
1606032305,1,1,2,4,1,,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1985,0,1300,0,485.46,0,317.93,167.52,0
1606059902,1,1,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,4500,540,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,1950,0,0,0,476.9,0,476.9
1606071309,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,700,0,0,0,171.19,0,171.19
1606071310,1,1,1,4,1,,2,,,,,,,,,6,2,2,0,0,0,0,2,2,0,0,0,0,0,3000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,950,190,0,800,232.33,46.46,0,195.65,83.15,0
1606071310,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,400,410,2,0,0,0,0,0,0,0,0,0,,0,,2,4,240,866,0,384,58.69,211.79,0,93.91,176.57,0
1606071312,1,1,1,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0,0,0,0,0,0,0,5000,2,0,0,0,0,0,0,0,0,3000,3,0,,2,4,0,1289,0,1360,0,315.24,0,332.6,0,17.36
1606071414,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,2,0,0,0,0,0,0,0,0,5000,6,0,,2,4,42000,3000,0,21800,10271.73,733.69,0,5331.52,5673.91,0
1606086218,1,1,1,4,1,,2,,,,,,,,,6,3,3,0,0,0,0,3,3,0,0,0,0,0,70000,2,0,0,0,0,0,0,0,0,5000,6,0,,2,4,0,0,0,43000,0,0,0,10690.6,0,10690.6
1606086519,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0,0,0,0,0,0,0,200000,1,0,0,0,0,0,0,100000,0,3000,6,0,,2,4,200000,0,0,94800,48913.04,0,0,23184.78,25728.26,0
1606086520,1,1,1,4,1,,1,,2,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,258000,2,0,0,0,0,0,0,0,0,0,,0,,2,3,250000,0,0,182400,61141.3,0,0,44608.69,16532.6,0
1606086522,1,1,1,4,1,,1,,2,,,,,,,,2,2,0,0,0,0,2,2,0,0,0,0,0,200000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,180000,0,0,79000,44021.73,0,0,19320.65,24701.08,0
1606086524,1,1,1,4,1,,1,,,,,5,,,,,4,4,0,0,0,0,1,1,0,3,3,0,0,300000,1,0,0,0,0,0,0,30000,0,0,,0,,2,3,96000,0,0,145600,23478.26,0,0,35608.69,0,12130.43
1606086601,1,1,1,4,1,,2,,,,,,,,,6,3,3,0,2,2,0,1,1,0,0,0,0,0,30000,2,0,0,0,0,0,0,0,0,1500,7,0,,2,4,130000,2000,0,58800,31967.21,491.8,0,14459.01,17999.99,0
1606086606,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,1,0,0,0,0,120,0,0,0,0,,0,,2,4,0,0,0,19680,0,0,0,4839.34,0,4839.34
1606086606,1,1,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,32000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,900,0,0,0,221.31,0,221.31
