folioviv,foliohog,numren,id_trabajo,trapais,subor,indep,personal,pago,contrato,tipocontr,pres_1,pres_2,pres_3,pres_4,pres_5,pres_6,pres_7,pres_8,pres_9,pres_10,pres_11,pres_12,pres_13,pres_14,pres_15,pres_16,pres_17,pres_18,pres_19,pres_20,pres_21,pres_22,pres_23,pres_24,pres_25,pres_26,htrab,sinco,scian,clas_emp,tam_emp,no_ing,tiene_suel,tipoact,socios,soc_nr1,soc_nr2,soc_resp,otra_act,tipoact2,tipoact3,tipoact4,lugar,conf_pers
3006088902,1,2,1,1,1,,,1,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,36,3122,8122,1,2,,,,,,,,,,,,,
3006088903,1,2,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,12,,14,15,16,17,,,,,,,24,,,40,5313,6112,3,2,,,,,,,,,,,,,
3006088905,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7513,3110,,1,,2,1,2,,,,2,,,,,
3006137019,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,25,,40,9611,8140,,1,,,,,,,,,,,,,
3006137020,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,7,9643,8140,,1,,,,,,,,,,,,,
3006137020,1,1,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3,5242,8140,,1,,,,,,,,,,,,,
3006137022,1,1,1,1,1,,,1,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,50,4211,4631,1,2,,,,,,,,,,,,,
3006137401,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6123,1121,,1,,2,5,2,,,,2,,,,,
3006137401,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,14,,16,17,,,,,,23,,,,56,4211,4620,2,3,,,,,,,,,,,,,
3006137402,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4111,4611,,2,,2,2,2,,,,2,,,,,
3006137402,1,1,2,1,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,5114,7221,1,4,,,,,,,,,,,,,
3006137402,1,2,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,4211,4611,1,2,,,,,,,,,,,,,
3006137403,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,5112,7221,,1,,2,3,2,,,,2,,,,,
3006137403,1,2,2,1,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,26,70,2122,8130,2,6,,,,,,,,,,,,,
3006137404,1,1,1,1,1,,,1,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,48,2643,8112,1,2,,,,,,,,,,,,,
3006137404,1,1,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9221,2361,1,2,,,,,,,,,,,,,
3006137405,1,1,1,1,1,,,1,1,1,1,,,,,,7,8,9,,,,,14,,,,,,,,,,,,,48,3132,4310,1,2,,,,,,,,,,,,,
3006137405,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,73,4211,4611,1,1,,,,,,,,,,,,,
3006137513,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,45,9411,7221,1,2,,,,,,,,,,,,,
3006137513,1,1,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,9643,8121,,1,,2,3,2,,,,2,,,,,
3006137513,1,2,1,1,1,,,1,1,1,1,,,,,,7,8,9,10,11,,,,,16,,,,,,,,,,,48,9631,4850,2,6,,,,,,,,,,,,,
3006137513,1,3,1,1,1,,,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,42,9631,4850,2,6,,,,,,,,,,,,,
3006137513,1,4,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,54,9621,4850,2,6,,,,,,,,,,,,,
3006137514,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,14,,,,,19,,,,,,,,48,2655,5414,1,2,,,,,,,,,,,,,
3006137515,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,18,9611,8140,,1,,,,,,,,,,,,,
3006137515,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,8,9234,3370,1,2,,,,,,,,,,,,,
3006137516,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,30,9112,1121,1,2,,,,,,,,,,,,,
3006137516,1,1,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,7121,2382,,2,,2,1,2,,,,2,,,,,
3006137516,1,2,1,1,1,,,1,2,,,,,,,6,7,8,9,,,,,,,,,,,,,,,,,,30,9611,8140,,2,,,,,,,,,,,,,
3006137516,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,20,9221,2382,1,2,,,,,,,,,,,,,
3006137518,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,77,8342,4850,1,2,,,,,,,,,,,,,
3006137807,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,16,,,,,,,,,,,68,9331,4611,1,3,,,,,,,,,,,,,
3006137807,1,2,1,1,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4211,4661,1,2,,,,,,,,,,,,,
3006137807,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,16,,,,,,,,,,,60,4211,4611,1,2,,,,,,,,,,,,,
3006137808,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,25,,40,9611,8140,,2,,,,,,,,,,,,,
3006137808,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,5222,8140,,1,,,,,,,,,,,,,
3006137810,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3,9643,8140,,1,,,,,,,,,,,,,
3006137810,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,66,9662,4340,1,2,,,,,,,,,,,,,
3005630316,1,1,1,1,1,,,1,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,60,8343,8140,,2,,,,,,,,,,,,,
3006137810,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,9221,2361,1,2,,,,,,,,,,,,,
3006137811,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,60,2636,4651,1,2,,,,,,,,,,,,,
3006137812,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,,14,15,,17,,19,,,,23,,,,84,5313,5614,2,8,,,,,,,,,,,,,
3006346201,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,30,9621,5613,2,4,,,,,,,,,,,,,
3006346202,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,12,13,14,,,,,,,,,23,24,,,71,3132,4340,2,5,,,,,,,,,,,,,
3006346203,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,12,13,14,,16,17,18,19,,21,,23,24,,,36,1521,6299,2,9,,,,,,,,,,,,,
3006346203,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,,,,,14,15,,,,19,,,,,24,,,36,2426,6222,2,5,,,,,,,,,,,,,
3006346204,1,1,1,1,1,,,1,1,1,1,,,,,,7,8,9,10,11,12,13,14,,,17,,,,,,23,24,,,55,2612,5411,2,3,,,,,,,,,,,,,
3006346204,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,38,7513,3110,1,2,,,,,,,,,,,,,
3006474313,1,1,1,1,1,,,1,1,2,1,,,,,,,8,,10,11,12,,14,,16,,,,20,21,,,,,,48,4211,4620,2,8,,,,,,,,,,,,,
3006474313,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4111,4611,,1,,2,2,2,,,,1,3,,,1,1
3006474314,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,,14,,16,17,,,20,21,,,,,,60,1211,4340,2,5,,,,,,,,,,,,,
3006474314,1,2,1,1,1,,,1,2,,,,,,,,,8,,,11,,,14,,,,,,,,,,,,,40,9236,4310,2,7,,,,,,,,,,,,,
3006474316,1,1,1,1,1,,,1,2,,1,,,,,,,,,,11,,,14,,,,,,20,,,,,,,72,9236,4310,2,8,,,,,,,,,,,,,
3006474316,1,2,1,1,1,,,1,2,,1,,,,,,,,,,11,,,14,,,,,,,,,,,,,48,9236,4310,2,7,,,,,,,,,,,,,
3006474317,1,1,1,1,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,4211,4611,1,1,,,,,,,,,,,,,
3006474318,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,56,5314,4671,2,3,,,,,,,,,,,,,
3006474318,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,6122,1121,,2,,2,5,2,,,,2,,,,,
3006474318,1,2,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,9661,5620,,1,,2,3,2,,,,2,,,,,
3006474607,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,60,6114,1110,1,6,,,,,,,,,,,,,
3006474609,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5114,7221,,1,,2,3,2,,,,2,,,,,
3006474610,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9611,8140,,1,,,,,,,,,,,,,
3006474611,1,1,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,26,66,9712,4310,1,6,,,,,,,,,,,,,
3006474611,1,2,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,26,66,9712,4310,1,6,,,,,,,,,,,,,
3006474719,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4,9643,8140,,1,,,,,,,,,,,,,
3006474719,1,1,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3,9611,8140,,1,,,,,,,,,,,,,
3006474720,1,1,1,1,1,,,1,2,,1,,,,,,7,8,,,,,,14,,,,,,,,,,,,,48,7221,3320,1,2,,,,,,,,,,,,,
3006474720,1,4,1,1,1,,,1,1,1,1,,,,,,7,8,9,10,11,12,13,14,,,17,,,20,,,23,24,,,48,9236,3110,2,9,,,,,,,,,,,,,
3006474721,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,21,9512,4661,1,2,,,,,,,,,,,,,
3006474721,1,3,1,1,1,,,1,1,1,1,,,,,,7,,,,,,,,,,,,,,,,,,,,40,2531,9313,3,12,,,,,,,,,,,,,
3006474722,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,7221,3320,,1,,2,1,2,,,,2,,,,,
3006474723,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9221,2361,1,2,,,,,,,,,,,,,
3006474901,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,7121,2382,,2,,2,1,2,,,,2,,,,,
3006474902,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,9331,8121,,1,,2,3,2,,,,2,,,,,
3006474902,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5114,7221,,2,,2,3,2,,,,2,,,,,
3006474903,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,9331,8121,,1,,2,3,2,,,,2,,,,,
3006474904,1,1,1,1,1,,,1,1,2,,,,,,,,8,,10,,,,,,,,,,,,,,,,,66,9621,4310,2,7,,,,,,,,,,,,,
3006474905,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,,,,,14,,,,,,,,,,,,,40,3132,6222,3,5,,,,,,,,,,,,,
3006626402,1,1,1,1,1,,,1,1,2,,2,,,,,7,8,9,10,11,,,14,15,,17,,,,,,23,24,,,20,2332,6112,3,5,,,,,,,,,,,,,
3006626402,1,2,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,12,,,,,,,,,,,23,24,,,25,2332,6112,3,6,,,,,,,,,,,,,
3006626403,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,5114,7221,,1,,2,3,2,,,,2,,,,,
3006626404,1,1,1,1,1,,,1,1,2,1,,,,,,7,,9,10,11,,,14,,16,17,18,,,,,23,24,,,48,1212,4620,2,5,,,,,,,,,,,,,
3006626404,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,,,14,,16,,,,,,,23,24,,,48,2121,5411,2,2,,,,,,,,,,,,,
3005821804,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,54,4211,4651,1,1,,,,,,,,,,,,,
3006626406,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,14,,16,17,,,,,,23,,,,48,2271,5411,2,3,,,,,,,,,,,,,
3006652801,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,21,9621,5613,1,2,,,,,,,,,,,,,
3006652802,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,19,,,,,,,,48,9221,2361,1,2,,,,,,,,,,,,,
3006652802,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7513,7221,,1,,2,3,2,,,,2,,,,,
3006652803,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,14,,16,17,18,19,20,21,,23,24,,,40,2821,6222,3,8,,,,,,,,,,,,,
3006652804,1,1,1,1,1,,,1,1,2,,,,4,,6,7,8,9,,11,,13,14,15,16,17,,,,,,,,,,40,2640,4681,3,3,,,,,,,,,,,,,
3006652805,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,42,5314,5614,2,3,,,,,,,,,,,,,
3006652805,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,72,5116,7221,2,3,,,,,,,,,,,,,
3006773007,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,36,5116,7221,1,2,,,,,,,,,,,,,
3006773007,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,27,9611,8140,,2,,,,,,,,,,,,,
3006773007,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,,,,,14,,16,17,18,19,,,,,,,,66,2514,5222,2,2,,,,,,,,,,,,,
3006773008,1,2,1,1,1,,,1,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,60,9611,8140,,1,,,,,,,,,,,,,
3006773008,1,3,1,1,1,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,26,54,4211,4671,1,2,,,,,,,,,,,,,
3006773008,1,5,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7514,3110,,1,,2,1,2,,,,2,,,,,
3006773009,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,36,9111,1110,1,2,,,,,,,,,,,,,
3006773009,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4,9643,8140,,1,,,,,,,,,,,,,
3006773009,1,3,1,1,1,,,1,1,1,1,,,,,,7,8,9,10,,12,13,14,,16,17,,,,,,,,,,48,4211,4681,2,4,,,,,,,,,,,,,
3006773009,1,4,1,1,1,,,1,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,24,3111,9313,3,2,,,,,,,,,,,,,
3006773011,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,7513,3110,,1,,2,1,2,,,,2,,,,,
3006773213,1,1,1,1,1,,,1,1,1,1,,,,,,7,8,9,10,11,12,13,14,15,,17,,,,,,,,,,48,5313,4620,2,6,,,,,,,,,,,,,
3006773216,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,60,9611,8140,,1,,,,,,,,,,,,,
3006773216,1,2,1,1,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,9512,4662,1,2,,,,,,,,,,,,,
3006773217,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,14,,16,17,,,,,,,,,,48,4221,4340,2,4,,,,,,,,,,,,,
3006773217,1,2,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,,13,,15,16,17,18,19,,21,,23,,,,36,2426,6222,3,10,,,,,,,,,,,,,
3006773218,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,8342,4850,1,2,,,,,,,,,,,,,
3006773501,1,1,1,1,1,,,1,1,1,,2,,,,,7,8,9,,11,,13,14,15,16,17,,,,,,,,,,36,2335,6112,3,2,,,,,,,,,,,,,
3006773502,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9111,1110,1,2,,,,,,,,,,,,,
3006773504,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,7341,8112,1,2,,,,,,,,,,,,,
3006773504,1,3,1,1,1,,,1,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,48,9641,8121,1,2,,,,,,,,,,,,,
3006773505,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,1314,3120,,2,,2,1,,,,,,,,,,
3006773505,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,35,4214,3120,1,2,,,,,,,,,,,,,
3006773506,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,18,,,,,,,,,48,9611,8140,,2,,,,,,,,,,,,,
3006773506,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,9221,2382,1,2,,,,,,,,,,,,,
3006773920,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,9663,1130,,1,,2,6,2,,,,2,,,,,
3006773920,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6123,1121,,1,,2,5,2,,,,2,,,,,
3006773920,1,3,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,7511,3110,,1,,2,1,2,,,,2,,,,,
3006773920,1,5,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,7513,3110,,2,,2,1,2,,,,2,,,,,
3006773922,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,50,8341,4840,1,2,,,,,,,,,,,,,
3006773923,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,2651,5611,1,2,,,,,,,,,,,,,
3006773923,1,1,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,15,9411,7221,1,2,,,,,,,,,,,,,
3006773923,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6123,1121,,1,,2,5,2,,,,2,,,,,
3006773923,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9222,2382,1,2,,,,,,,,,,,,,
3006773923,1,4,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2711,6141,,1,,2,3,2,,,,2,,,,,
3006088723,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9512,4652,,1,,2,2,2,,,,2,,,,,
3010580519,1,1,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,6123,1121,,1,,2,5,2,,,,2,,,,,
3010580519,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,49,9521,7222,1,2,,,,,,,,,,,,,
3010580521,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,36,9221,4340,1,3,,,,,,,,,,,,,
3010580522,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2642,2382,,1,,2,1,2,,,,2,,,,,
3010580523,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,30,9111,1110,1,2,,,,,,,,,,,,,
3010580523,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,4111,4611,,1,,2,2,2,,,,2,,,,,
3010580524,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,4211,4661,,2,,,,,,,,,,,,,
3010580701,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,9521,7222,,1,,2,3,2,,,,2,,,,,
3010580701,1,5,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9221,2361,1,2,,,,,,,,,,,,,
3010580701,1,7,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,4214,3110,1,4,,,,,,,,,,,,,
3010580702,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,5114,7221,,1,,2,3,2,,,,2,,,,,
3010580702,1,6,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9236,3110,1,2,,,,,,,,,,,,,
3010580704,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,9111,1110,1,2,,,,,,,,,,,,,
3010580705,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5114,7221,,1,,2,3,2,,,,2,,,,,
3010580705,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,5116,5611,,2,,,,,,,,,,,,,
3010580706,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,32,9111,1110,1,2,,,,,,,,,,,,,
3010580813,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,6111,1110,,1,,2,4,2,,,,2,,,,,
3010580813,1,1,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,9112,1121,1,2,,,,,,,,,,,,,
3010580814,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4111,4611,,1,,2,2,2,,,,2,,,,,
3010580814,1,1,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6121,1121,,1,,2,5,2,,,,2,,,,,
3010580816,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,60,9112,1121,1,2,,,,,,,,,,,,,
3010580816,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,25,3111,8130,4,2,,,,,,,,,,,,,
3010580816,1,2,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4224,4690,,1,,2,2,2,,,,2,,,,,
3010580818,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,9221,2370,1,2,,,,,,,,,,,,,
3010580818,1,1,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,35,9521,7222,1,2,,,,,,,,,,,,,
3010580818,1,3,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6123,1121,,1,,2,5,2,,,,2,,,,,
3010629001,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,7511,4611,,1,,2,2,2,,,,1,3,,,1,1
3010629001,1,1,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,1412,7221,,2,,2,3,2,,,,2,,,,,
3010629001,2,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,5116,7221,1,1,,,,,,,,,,,,,
3010629002,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,1411,4611,,1,,2,2,2,,,,2,,,,,
3010629002,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,14,,16,,,,,,,23,24,,,38,1411,4310,2,5,,,,,,,,,,,,,
3010629003,1,1,1,1,1,,,1,2,,1,,,,,,7,,,,,,,,,,,,,,,,,24,,,57,7121,2382,,2,,,,,,,,,,,,,
3010629003,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,4111,4611,,1,,2,2,2,,,,2,,,,,
3010629005,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,9512,4662,,1,,2,2,2,,,,2,,,,,
3010629005,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9236,3110,1,2,,,,,,,,,,,,,
3060219013,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4111,4651,,1,,2,2,2,,,,2,,,,,
3060219014,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,6111,1110,,2,,2,4,2,,,,2,,,,,
3060219014,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6123,1121,,1,,2,5,2,,,,2,,,,,
3060219015,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,6111,1110,,2,,2,4,2,,,,2,,,,,
3060219015,1,2,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,6113,1110,1,2,,,,,,,,,,,,,
3060219015,1,4,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,9111,1110,1,2,,,,,,,,,,,,,
3060219015,1,5,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,9111,1110,1,2,,,,,,,,,,,,,
3060219015,1,7,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,6113,1110,1,2,,,,,,,,,,,,,
3006137810,1,2,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,8342,4850,1,2,,,,,,,,,,,,,
3006626406,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,,14,,16,17,,,,,,,,,,48,2271,5411,1,5,,,,,,,,,,,,,
3006773924,1,1,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,12,,14,15,16,17,18,,,,,,,,,47,3121,4910,3,3,,,,,,,,,,,,,
3006773924,1,1,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4224,4690,,1,,2,2,2,,,,2,,,,,
3006776307,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,,13,14,,,,,,20,,,,,,,48,2332,6112,3,3,,,,,,,,,,,,,
3006776308,1,1,1,1,1,,,1,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,84,7513,3110,1,2,,,,,,,,,,,,,
3006776309,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,5112,7221,,2,,2,3,2,,,,2,,,,,
3006776309,1,2,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,5112,7221,1,2,,,,,,,,,,,,,
3006776310,1,1,1,1,1,,,1,1,1,1,,,,,,7,8,9,,,,,14,,,,,,,,,,,,,54,5312,9314,3,3,,,,,,,,,,,,,
